osm_id,latitude,longitude,name,type
235975728,46.0396971464544,11.2421035766602,Albergo Ristorante Meridiana,ristorante
5748777169,46.0118065702306,11.3008117675781,Pasticceria Milano,gelateria
4597944674,45.9584296347948,11.3272476196289,Baita Al Verle,ristorante
6735363952,46.0634496494611,11.6334915161133,Alimentari Marta e Dobora Sodo,alimentari
1225088527,46.0670228096335,11.2371897697449,Farmacia Pizzo Paolo,farmacia
799244306,46.0112551723709,11.30042552948,Romanda,ristorante
1111843220,46.0679383947018,11.2229740619659,Rebell srl,negozio
1111843220,46.0679383947018,11.2229740619659,Zhang Haidong,abbigliamento
299966136,46.0627498785131,11.6338348388672,Farmacia Rigoni,farmacia
5776442612,46.0531010685176,11.4579033851624,S. Giorgio,ristorante
5743429855,46.0157,11.2954,Umberto I (Grand Hotel Bellavista),ristorante
1111843220,46.0679383947018,11.2229740619659,L'incontro,bar
7687857210,46.0642536306644,11.2307739257813,Carlin Marco,abbigliamento
7687845080,46.058789305571,11.2375330924988,Albergo Ristorante La Rotonda,ristorante
669128410,46.0402631555939,11.2357306480408,Panificio Grisenti,alimentari
269356398,46.0674098881008,11.2531328201294,Bar Cacciatore di Carlin Sergio,bar
1111843220,46.0679383947018,11.2229740619659,Regina,alimentari
31678061,46.0143213218398,11.2961393594742,La Giachenza (Hotel Al Salus),ristorante
72760244,46.0394588250821,11.2998676300049,Compet,ristorante
299966135,46.062600989933,11.6339528560638,Ufficio APT Valsugana - Castello Tesino,info
3952806161,46.0605016182093,11.2399363517761,Bazar Sartori Anna,negozio
6681794737,45.9975727842012,11.6663217544556,Da Remo,ristorante
11688464982,46.0653404755304,11.2367820739746,Panetteria di Rovere Anita,bar
11663050293,46.0593848985985,11.2374043464661,Re Laurino,souvenir
1080452747,46.005964454047,11.3048458099365,Bar Buffet Stazione FS,bar
1224360260,46.058491506648,11.2397432327271,Colorificio San Rocco,negozio
373734502,46.0627498785131,11.2400221824646,Panificio Grisenti,alimentari
1111843220,46.0679383947018,11.2229740619659,Rock Ola,negozio
7687845030,46.0629285442792,11.2340998649597,Colori Nicolini,negozio
1249177535,46.064744946747,11.2300443649292,Zorzi Armando,elettronica
51178661,46.078782828274,11.2766933441162,Famiglia Cooperativa,alimentari
1111843220,46.0679383947018,11.2229740619659,Salmoiraghi e Viganò,ottico
28922411,46.0697769627506,11.2211179733276,Tecnoserramenti Trentino,negozio
521528962,46.0751,11.2107,Albergo Ristorante Pizzeria Cirè,ristorante
318750696,46.0614768681936,11.6317749023438,Canterbury,ristorante
28922411,46.0697918496914,11.2216114997864,Pescheria Flli Ferrari,alimentari
484943113,46.0318915870783,11.2476396560669,Famiglia Cooperativa,alimentari
7687845056,46.0627052119812,11.2349581718445,Automobili Euroauto Prestige srl,automoto
227916405,46.0028344951262,11.2955760955811,Bar AGIP 2000,stazioneservizio
1225088527,46.067037697317,11.2370824813843,Tabaccheria Floriani,tabacchino
7687845051,46.0609110764076,11.2374258041382,Famiglia Cooperativa,alimentari
5763526111,46.0091538490556,11.3007581233978,Spiky Pizza,ristorante
4046069857,46.0365393048476,11.2340784072876,Lido S. Cristoforo,discoteca
3929613019,46.0538754179604,11.4579033851624,Farmacia Centrale,farmacia
9646318388,46.0616183152342,11.2419319152832,Carpe Diem di Obletter Adriana,abbigliamento
1111843220,46.0679383947018,11.2229740619659,Tabacchi,tabacchino
984550749,46.0713251830811,11.6217756271362,Bar Al Ponte,bar
625509309,46.039786516704,11.3001251220703,Aurora L'Istciot,ristorante
1111843220,46.0679383947018,11.2229740619659,Conbipel,abbigliamento
106667856,46.0304316463401,11.2284135818481,Famiglia Cooperativa,alimentari
1111843220,46.0679383947018,11.2229740619659,Zanolli,negozio
555145129,46.0030431645636,11.2820792198181,Spaghetti Club,ristorante
3951298217,46.0595040164331,11.2409341335297,Ottica Deflorian ,ottico
85540804,46.0559750416231,11.2366318702698,Speedy Motor,automoto
1224360570,46.0623181005246,11.2430906295776,Perché Bar,bar
439875510,46.0414547348297,11.2355589866638,Farmacia comunale,farmacia
3952806160,46.0603341117075,11.2405747175217,Bar Alexander,bar
24914434,46.0852274462383,11.21506690979,Famiglia Cooperativa,alimentari
11663348708,46.0620352096668,11.2359666824341,Ottica Avanzi - Colorvision outlet srl,ottico
293868275,46.0609036317401,11.2390995025635,Zeni Antonio,tabacchino
391300010,46.0807773170405,11.263325214386,Zampedri Claudio,bar
293870952,46.0623106560469,11.2429296970367,Farmacia Bottura,farmacia
9897145593,46.0650873765824,11.633083820343,Cartoleria Tabacchi Sbarbati Rosina,tabacchino
1172425953,46.0537413967184,11.454963684082,Farmacia Bailo,farmacia
521528962,46.0771038296022,11.2075567245483,Carrozzeria Cirè,automoto
42028965,46.0602336075625,11.2399578094482,L. Ochner Confezioni dal 1820,abbigliamento
10100657378,46.0105249343124,11.3034510612488,Edicola Passerini,tabacchino
5751006078,46.0127305218879,11.3028287887573,Bar Alpino,bar
35100548,46.0832033517091,11.2760496139526,Bar Al Sole,bar
279419469,46.0060836870758,11.3802909851074,Carlon,ristorante
1111843220,46.0679383947018,11.2229740619659,Euronics,elettronica
5774714668,46.0149211197783,11.3185787200928,Famiglia Cooperativa,alimentari
620788837,46.0044814717762,11.2593019008636,Pizzeria Spaghetteria Panorama,pizzeria
5774596747,46.0115457746307,11.301144361496,Bar Serena,bar
293618246,46.0719280840569,11.236664056778,Bar Al Ponte,bar
5763460365,46.0108826031376,11.3016486167908,Vecchia Fontana,pizzeria
28920845,46.0640005267336,11.2340354919434,Euroceramica,negozio
6792995665,46.0056067534188,11.3371610641479,Famiglia Cooperativa,alimentari
3952792088,46.0611790837658,11.2386810779572,Alles Market sas,igienici
174631006,46.0320107642115,11.4552640914917,Osteria Caraco,bar
28922356,46.0675587637116,11.2245941162109,Eurobrico,negozio
3952806160,46.0603750577882,11.2405371665955,Vecchia Europa (ex Vecia Latteria),bar
225930696,46.0499142084498,11.4064264297485,Pala di Francesco Guardi,monumento
23317343,46.069285691454,11.2365031242371,Pavimentazioni AVI Porfidi,negozio
3952821566,46.0620054315974,11.2427151203156,Famiglia Cooperativa,alimentari
340683367,46.0305955191606,11.2321901321411,Bar Smile,bar
5759889204,46.0106292546253,11.296112537384,Vecchia Fattoria,pizzeria
3952815305,46.0616927608994,11.2421250343323,Orologeria Oreficeria Iori,gioielleria
35673497,46.0584170566664,11.2157535552979,Famiglia Cooperativa,alimentari
679283979,46.0635985357524,11.2323403358459,Spazio Legno,negozio
6864419862,46.0638814185999,11.2342286109924,Perini Carlo,negozio
3952821563,46.0626754342732,11.2425327301025,Libreria Athena,cartoleria
5748714497,46.0116277390946,11.3014984130859,Famiglia Cooperativa,alimentari
5748714488,46.0114489073805,11.301691532135,Edicola Pinamonti,tabacchino
1111843220,46.0679383947018,11.2229740619659,Original Marines,abbigliamento
7687845025,46.0599804852016,11.2374258041382,Carlin Mauro,gelateria
5776542429,46.0510609035782,11.4566588401794,La rustica,pizzeria
3952815305,46.0617672064643,11.242264509201,Penelope,abbigliamento
35673491,46.0588935348146,11.2173414230347,Eurocoperture,negozio
320282379,46.0656680136228,11.6557645797729,Pista NeveGhiaccio Parco La Cascatella,snowpark
92291184,46.1051370051494,11.6551208496094,Chalet Paradiso,pizzeria
6508558225,46.0531978627917,11.4557898044586,Bar Milano,bar
975579629,46.0677969638538,11.2218046188354,G.T.Car,automoto
4525321569,46.0610971927666,11.2385308742523,Sopra Sotto di Smerrieri Alessandro,abbigliamento
5748667830,46.0118661804807,11.3001894950867,Furlani Alimentari,alimentari
5774714667,46.0151744486306,11.3186645507813,Bar Selva,bar
3952806175,46.0608291850108,11.2405586242676,Caffè Alexander,bar
186973059,46.069680197538,11.2069988250732,Alla Stella,pizzeria
3952806161,46.0604718393128,11.239914894104,Bazar Sartori,abbigliamento
1300059484,46.0601889389949,11.2375116348267,Officina Grisenti  ,automoto
3952792088,46.0610785811589,11.2385952472687,Estetica Profumeria Carlin,wellness
3952806161,46.0602931655965,11.2398827075958,Calzature Fruet,abbigliamento
481282430,46.041953701001,11.6472887992859,Camping Alice,pizzeria
275593383,46.0636878673345,11.2319433689117,Tentazioni - Artigianato artistico,souvenir
373734502,46.0626158788091,11.2396359443665,Eredi di Petri Paolo,negozioanimali
11663854128,46.0664124111509,11.2405371665955,Abdi Dr. Mehdi,farmacia
9406596718,45.9919825998215,11.2621021270752,Mercatino di Natale di Caldonazzo,mercato
1108425613,46.0413951564783,11.3098239898682,Bar Maso Al Vetriolo Vecchio,ristorante
3952792084,46.0611269713258,11.2387561798096,Ferrari Veronica,negozio
1111843220,46.0679383947018,11.2229740619659,Calzedonia,abbigliamento
3952792086,46.0596678030361,11.2392604351044,Idroblu di Prighel Marco,negozio
26789155,46.0597199168533,11.2380802631378,Eurotendaggi,negozio
3952806170,46.0614992019609,11.2415456771851,Operà di Dalla Costa Ketty,abbigliamento
10250777007,46.0654595805161,11.2365889549255,Estetica Azzura,wellness
28924553,46.0607696275551,11.2393140792847,I Monelli di Mengarda Sonia,abbigliamento
5414900370,46.0042057370213,11.2893962860107,Bax Bar,bar
228591581,46.0607324041126,11.2390458583832,Lilian di Alvarez Gallardo Carolina,abbigliamento
1300059484,46.0603080550949,11.2373828887939,Cafè Ristorante Sapori e Saperi ,ristorante
896919760,46.0019103781571,11.3096523284912,Bici Grill Levico,ristorante
230568352,45.9968274589106,11.266758441925,Bar Imbiss Stube SNOOKY,bar
3952815307,46.0617820955652,11.2423825263977,Non solo pane,alimentari
7687845041,46.059265780507,11.2373828887939,Pizza Mania,ristorante
480010342,46.0649087178029,11.2466311454773,Filippi Gianni & Sergio,automoto
5763460365,46.0107782833025,11.3015627861023,Il Buongustaio,alimentari
39962670,46.0647747233388,11.2451076507568,Pasticceria Laner,gelateria
406814319,46.0140605380983,11.2964558601379,Ufficio APT Valsugana - Levico Terme,info
7687845074,46.0592062213648,11.2373399734497,Nuova Auto 1,automoto
40609130,46.0837391486647,11.2188863754272,Farmacia Ruperti Salvatore,farmacia
423844092,46.1188671376725,11.6885089874268,Pizzo degli Uccelli,ristorante
187831429,45.9926907210768,11.2591302394867,Alla Torre,pizzeria
1224361145,46.0618714300865,11.242618560791,Pasticceria Grazia di Angeli Samantha,gelateria
5808652209,46.0803159118704,11.5529179573059,Bar Trento,pizzeria
5772430020,46.0091240424769,11.3117229938507,Papillon,pizzeria
3928874021,46.0539052004145,11.4564657211304,Bar Trento,bar
5763168378,46.0101970691908,11.2993097305298,Eta Beta,tabacchino
1366801107,46.070125,11.124925,IL LIBERTINO,ristorante
1771338637,46.077346,11.116822,Villa Fontana ***,hotel
991704001,46.069024,11.11869,Residenza Torre Vanga,appartamentovacanze
1371175994,46.051386,11.072276,Europa **,hotel
1163921667,46.090495,11.116468,CASSA RURALE DI TRENTO  Filiale 21 di Trento città,banca
1638162224,46.072929,11.122554,Buonconsiglio ****,hotel
74502618,46.069691,11.121088,LOCANDA MARGON,ristorante
122798324,46.041741,11.059603,Le Blanc Hotel & Spa ****,hotel
1145414705,46.071057,11.121219,Grand Hotel Trento ****,hotel
975288305,46.077116,11.119435,S. Lorenzo,farmacia
1220020550,46.066263,11.122532,Ada,bedbreakfast
885669979,46.070811,11.119451,Autostazione Servizio Extra-urbano,autostazione
867377077,46.070544,11.121636,CLESIO c/o GRAND HOTEL TRENTO,ristorante
24594397,46.032785,11.130995,Cantina Sociale di Trento Le Meridiane S.C.A.,prodottitipici
939851135,46.067167,11.12356,Poste Italiane,posta
10978403599,46.096732,11.056698,Lido Lillà **,camping
969087892,46.06997,11.119194,"Ostello della Gioventù ""Giovane Europa""",hotel
429202410,46.053678,11.129609,S. Bartolomeo,farmacia
512340863,46.079826,11.001282,dott.Turazza Luigi,farmacia
10883130778,46.07767,10.998849,Poste Italiane,posta
1264896472,46.061719,11.129111,DOC,ristorante
292015813,46.076499,11.142019,Comunale Cognola,farmacia
39624386,45.973434,11.090397,Il Grappolo,bedbreakfast
11591750409,46.101804,11.094818,Trentino Trasporti S.P.A.,autostazione
34991170,46.100695,11.096802,Val dAdige ***,agriturismo
1331468410,46.068016,11.1215,Palace,bedbreakfast
158461569,46.076705,11.062649,Le Trecime,bedbreakfast
81846322,46.074016,11.146816,HOTEL RELAIS VILLA MADRUZZO,ristorante
574541271,46.066705,11.129454,CASSA RURALE DI TRENTO  Filiale 33 di Trento città,banca
75614546,46.078611,11.11841,Everest ***,hotel
948758405,46.069636,11.121366,"Azienda per il Turismo Trento, Monte Bondone, Valle dei Laghi",souvenir
165174345,46.127911,11.11635,Comunale Meano,farmacia
1508604557,46.063579,11.122524,AI Tre Portoni,bedbreakfast
97144529,46.044952,11.121665,PalaTrento,camposportivo
27283261,46.095809,11.118843,Poste Italiane,posta
23976836,46.065855,11.114854,Sanseverino,parcheggio
9062862219,46.101533,11.101316,MOVER,ristorante
85334603,46.047503,11.142572,Villazzano,farmacia
37102134,46.040282,11.13353,Comunale Madonna Bianca,farmacia
28425557,45.995601,11.126269,Karinhall ***,hotel
268460172,46.065133,11.116581,CTE Trento Fiere,parcheggio
1312440734,46.068788,11.120519,Accademia ****,hotel
55848022,46.107819,11.091836,CASSA RURALE DI TRENTO  Filiale 24 di Trento città,banca
24860724,46.064179,11.11428,Stadio Briamasco,camposportivo
173955985,46.04488,11.129751,CASSA RURALE DI TRENTO  Filiale 22 di Trento città,banca
268460172,46.065043,11.116423,TRENTO FIERE S.P.A.,mercato
867377383,46.068883,11.121255,CHISTE,ristorante
67027655,46.055005,11.120361,NIKY'S,ristorante
68892839,46.089483,11.06394,alla Posta,residence
2591984552,46.070588,11.111381,Comunale Piedicastello,farmacia
106168742,46.027185,11.136261,Casteller ***,agriturismo
428314123,46.049893,11.124869,Poste Italiane,posta
93703618,46.03849,11.058583,Scuola Italiana di Sci Monte Bondone,scuolasci
3123786462,46.058385,11.122288,Sofia,bedbreakfast
2365638497,46.075766,11.125028,La Porta della Malvasia,bedbreakfast
3452494672,46.065676,11.125497,Piazza Fiera,parcheggio
2304263435,46.068676,11.121286,T&T Services Di Nguyen Thu Thuy,wifi
1687733849,46.069092,11.118484,International Communication And Service'S M.D.,wifi
268429704,46.067421,11.124174,Gallo,farmacia
1371175970,46.050818,11.072727,Trento Funivie S.P.A. - Monte Bondone,funivia
1768099774,46.071188,11.125855,ALLA MOSTRA,ristorante
39467696,46.091812,11.184162,La Rosa Blu,bedbreakfast
2365638462,46.077333,11.124297,Chaudhry Food And Phone Center S.A.S.,wifi
6239519384,46.006964,11.127718,Mattarello,farmacia
2592001425,46.017383,11.105784,Prime Viole,bedbreakfast
23058856,46.070934,11.135937,Marina,bedbreakfast
2263411770,46.038625,11.05827,Prada Sport *,hotel
1203043006,46.0707,11.11468,Chiesa di Sant'Apollinare,monumento
382630161,46.041348,11.134112,Madonna Bianca,piscina
1293893676,46.070986,11.12343,AMERICA  EL MERICAN,ristorante
24594397,46.033955,11.129333,AL MARINAIO ,ristorante
12195193073,46.041015,11.059336,Alpine Mugon ****,hotel
2953568,46.043122,11.112756,Cantine Ferrari - F.lli Lunelli,prodottitipici
1150232421,46.071533,11.126296,Castello del Buonconsiglio,museo
37017178,46.062494,11.124451,Teatro Auditorium Santa Chiara,teatro
1639069277,46.072819,11.122795,Nettuno,bedbreakfast
1206136854,46.064622,11.123308,DUE MORI ,ristorante
176723413,46.14205,11.155242,AL VOLT,ristorante
205074301,46.055983,11.129713,"Centro Sportivo ""G. Manazzin""",piscina
74502618,46.069691,11.121088,AI VICOLI ,ristorante
73917492,46.069831,11.118466,Torre Vanga,monumento
1755063720,46.072248,11.124901,Torre Verde,monumento
574537081,46.068391,11.124797,Trio Comunicazioni S.R.L.,wifi
2565396445,46.100986,11.118995,Al Parco di Melta,bedbreakfast
122103283,46.037797,11.107424,Juta S.P.A.,wellness
25457712,46.038218,11.105627,Relais Villa Sizzo,bedbreakfast
74502618,46.069691,11.121088,GREEN TOWER,ristorante
2185765240,46.058586,11.127447,Poste Italiane,posta
131859475,46.089313,11.131508,Martignano,farmacia
1359825886,46.097863,11.101995,Roncafort,farmacia
6979217136,46.104706,11.112894,Centro Sportivo Trento Nord,piscina
2195683493,46.069591,11.119432,Eden,bedbreakfast
865298450,46.067268,11.121232,Venezia **,hotel
6220577270,46.073767,11.12491,Grandi,farmacia
865298453,46.067352,11.120883,SCRIGNO DEL DUOMO,ristorante
12195225552,46.039757,11.058471,Nevada **,hotel
1163921667,46.09139,11.117187,Palazzo Onda,parcheggio
27168509,46.094022,11.131381,Maso Bergamini,prodottitipici
43924940,46.066547,11.115186,Duomo,parcheggio
1156445057,46.066873,11.121001,Cattedrale di San Vigilio,monumento
74502618,46.069691,11.121088,LA CANTINOTA,ristorante
6706268,45.993213,10.97172,dott.Folgoresi Paolo,farmacia
572680587,46.090763,11.137347,Al Vigneto **,agriturismo
1633007266,46.070791,11.123888,AL VO,ristorante
307407922,46.10611,11.108828,Gardolo di Renato Brandolani,farmacia
1236077475,46.10205,11.108711,La casa di Maria Carlotta,bedbreakfast
7723612025,46.082799,11.116216,Casa Pompermaier,bedbreakfast
780481329,46.00625,11.136672,TORREFRANCA,ristorante
74502618,46.069691,11.121088,IL CAPPELLO,ristorante
930616203,46.068916,11.122541,FORST,ristorante
66615839,46.064241,11.131618,Rosagalina,bedbreakfast
1687770919,46.067966,11.118869,IL SIMPOSIO,ristorante
1264896490,46.060886,11.127754,Anna,bedbreakfast
810788545,46.078295,11.103798,Doss Trento,bedbreakfast
24875310,46.063177,11.113539,Palazzo delle Albere,museo
1366801126,46.069413,11.126516,OSTERIA DA GUIDO,ristorante
474970456,45.980768,11.091773,Cantina Aldeno,prodottitipici
2556494830,46.059068,11.120149,Mercato del Contadino,mercato
950503825,46.071146,11.120438,Mercato del Contadino,mercato
121967969,46.074872,11.058361,Sopramonte,farmacia
25215957,46.040717,11.110908,Dott. Betta,farmacia
853802730,46.0657,11.123022,AI TRE GAROFANI,ristorante
7065776426,46.069881,11.15035,Le Ziette,bedbreakfast
3996181,46.021268,11.127047,Museo dell'Aeronautica G. Caproni,museo
3110555132,46.051187,11.111769,Sporting Trento ***,hotel
1212946052,46.07352,11.103739,San Giorgio della Scala ***,hotel
3669344298,46.057736,11.112491,OLYMPIC,ristorante
26627910,46.075252,11.137725,4 STAGIONI,ristorante
2365638497,46.075766,11.125028,La Malvasia,bedbreakfast
144908724,46.078373,11.131349,Alle Coste,bedbreakfast
43925775,46.072694,11.112928,Museo Storico delle Truppe Alpine,museo
74502618,46.069691,11.121088,ROSA DORO,ristorante
14974935,46.026457,10.960092,Mina,agriturismo
25090806,46.019599,11.107435,Casa dellAlbicocco,bedbreakfast
75614546,46.078808,11.11828,EVEREST,ristorante
820666430,46.04232,11.006337,Casa Olimpia,bedbreakfast
910573080,46.05941,11.127653,Casa Elisa,bedbreakfast
