id,latitude,longitude,name,type,osm_id
it.trentour.domains.core.PointOfInterest.52af114a1512e121e8dd3b8a,46.1763,11.223,NARDON LAURA,appartamentovacanze,42178684
it.trentour.domains.core.PointOfInterest.52af11491512e121e8dd3b0c,46.094128,11.2339,HOTEL ALLA COMPARSA,hotel,274085436
it.trentour.domains.core.PointOfInterest.52af11421512e121e8dd2faa,46.150465,11.222871,AUTOFFICINA LASES DI TURRI RITA & C (LONA-LASES),automoto,74772742
it.trentour.domains.core.PointOfInterest.52af11441512e121e8dd3568,46.2225,11.2677,MASO ZEPP,appartamentovacanze,201329839
it.trentour.domains.core.PointOfInterest.52af11481512e121e8dd39c2,46.116742,11.205867,FARMACIA DR.SSA CREMONESI (FORNACE),farmacia,1809408737
it.trentour.domains.core.PointOfInterest.52af11491512e121e8dd3b18,46.222212,11.293956,L'OST,hotel,234344074
it.trentour.domains.core.PointOfInterest.52af11431512e121e8dd31f0,46.143374,11.245858,La capannina,bar,116828666
it.trentour.domains.core.PointOfInterest.52af11441512e121e8dd3560,46.1776,11.1674,Fior di bosco ,bar,1154520450
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d5e,46.0627126564057,11.2426722049713,Casagrande Marisa,alimentari,3950221148
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e30,46.0612311961566,11.2389278411865,Salone Grisenti Lorenza,parrucchiera,293868274
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f86,46.0679383947018,11.2229740619659,Robusti Vanessa,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5536,46.0620500986954,11.2429404258728,Magnabosco Gabriella,gioielleria,3951262743
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b9c,46.0624223231069,11.2427043914795,Bar Commercio,bar,3952821560
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f7a,46.0804201004719,11.5544682741165,Ristorante Carraro,ristorante,591077806
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd552a,46.0615587586297,11.2432193756104,Macelleria Eccher,alimentari,391905243
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60a0,46.016217555207,11.2897825241089,Prime Rose Al Belvedere,ristorante,65608560
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d76,46.05919133156925,11.249828338623,Castel Pergine,monumento,26773480
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d70,46.0463399410206,11.2349796295166,Castel Pergine Est - Area di Servizio,bar,386840544
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd551e,46.0697918496914,11.2216114997864,Macelleria Eccher,alimentari,28922411
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5806,46.0544859550582,11.4591693878174,Museo Spazi Livio Rossi,museo,5731536318
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e24,46.0531904170843,11.2393355369568,Salone New Energy ,parrucchiera,11662909745
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61ea,46.0115681285875,11.3019490242004,Panificio Grisenti,alimentari,799244269
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5800,46.054739102607,11.2361598014832,Formica,abbigliamento,85541111
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f92,46.0679383947018,11.2229740619659,Fabrizio srl,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d4c,46.0626605454132,11.2347972393036,Casa dell'attrezzatura,ferramenta,7687845079
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd60f4,46.0114787127063,11.3021421432495,Bar Al Conte,bar,354933149
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61f0,46.119,11.6881,"Passo Brocon ""Da Sciopo""",ristorante,423844092
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5548,46.0679383947018,11.2229740619659,Video srl,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b8a,46.0538456354903,11.455682516098,Bar Cusso,bar,4215202558
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e0c,46.0679383947018,11.2229740619659,Cisalfa Sport,abbigliamento,1111843220
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61f6,46.0522075748998,11.4502215385437,Fanny Pub,birreria,4217197513
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd553c,46.0151893502917,11.2646341323853,Villa Ester,ristorante,6591719451
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d58,46.0641568557691,11.244410276413,Casagrande Massimo,parrucchiera,373734504
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5704,46.0397418315973,11.2353336811066,Folgheraiter Eleonora,tabacchino,4046069845
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5440,46.0075740782513,11.2923574447632,La Cantina - LevicoLand,pizzeria,65608571
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d64,46.0783511756929,11.207857131958,Casapiccola Drink Line,alimentari,106625950
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f6e,46.0260664914701,11.2307095527649,Ristorante Mezzolago,ristorante,4033489971
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5446,46.0611418605994,11.2409019470215,La Bufalina,alimentari,106406115
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61de,46.0676257576055,11.2396681308746,PanCaffè snc,bar,1214884757
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e12,46.0696727540531,11.2201952934265,Cimenti Linda,gelateria,2647941985
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f80,46.0504056521342,11.2568235397339,Baitella Lino,ristorante,388084231
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e18,46.0605165076515,11.2396144866943,City Caffè di Dall'Eva Evelyn,bar,3952806162
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5542,46.009407204326,11.2999749183655,La Stua,pizzeria,5763526116
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e54,46.0696280931225,11.2230491638184,Salone Prestige di Manuardi Crocefissa,parrucchiera,106278934
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5a9a,46.060069822638,11.239732503891,Orthosanitari,negozio,42028965
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d3a,46.0529521539184,11.4583218097687,Bar Bistrò 29,bar,5806113513
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d46,45.9926385440303,11.26296043396,Bar Blue Coffeee,bar,2393235151
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60c4,46.0644248473714,11.2447428703308,Daniela,bar,9780395570
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd554e,46.0509864435783,11.2227702140808,La Tana dei Golosi di Garbari sas,ristorante,475825804
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e3c,46.115847694466,11.6611289978027,Scuola di Sci Lagorai,scuolasci,92289735
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f9e,46.0786786365809,11.5522313117981,Az. Agricola Busarello,prodottitipici,3086518752
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b7e,45.9905365135366,11.6682314872742,Bar Da Toni,bar,6575340093
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60b8,46.0556623367752,11.2364816665649,Poli Supermercati,alimentari,85540804
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5710,46.0559229242714,11.2365567684174,For Edil,negozio,85540804
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b90,46.0583426065843,11.2374472618103,Bar Cuba,bar,7687845073
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e48,46.0602633865876,11.2373292446136,Sapori e Saperi di F&H Dynamics ,ristorante,1300059484
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60ac,46.0614768681936,11.2432837486267,Pradart,negozio,391905243
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b96,46.1033516879063,11.211279630661,Bar Commercio,bar,293233409
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5554,46.0609929676828,11.2419104576111,White Cafè,bar,3951262747
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e42,46.0161132454348,11.3154244422913,Scaranò,ristorante,511337508
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f98,46.0533542224146,11.4575386047363,Ritrovo dei Sapori,bar,6959505773
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60b2,46.0679383947018,11.2229740619659,Emmedi,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd555a,46.0570248235189,11.2367069721222,Lampadari Pergine,negozio,86253430
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5a8e,46.0030431645636,11.3692188262939,Arte Sella,museo,3752066674
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d34,46.060051210684,11.2398451566696,Bar bianco,bar,42028965
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f8c,46.060799406291,11.2374687194824,Autopergine di De Mori Giuseppe,automoto,4613996420
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b6c,46.0688762953666,11.2568879127502,All'Oton,birreria,36851176
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e2a,46.0636878673345,11.2418675422668,Salone Miriam di Ruzza Miriam,parrucchiera,24695116
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60a6,46.0698886147082,11.2212574481964,Enovalsugana Sas di Baldi Massimo,prodottitipici,4941869749
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5560,46.0787679437585,11.2278985977173,Weber Mara,tabacchino,25152033
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd570a,46.0612981977296,11.2385094165802,Bottega del Caffè Dersut,bar,293868272
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d2e,46.0591764417697,11.2372541427612,Bar Bazar,bar,7687845066
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61fc,46.0694643360678,11.2387132644653,Parrucchieri Michele Hayr Stilist,parrucchiera,4456452995
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5566,46.0575236490563,11.2380480766296,Laner Tessuti e Arredo Casa,negozio,77499834
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e36,46.0571513916192,11.3129138946533,Scuola di Sci Panarotta 2002,scuolasci,458708907
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b84,46.053339331041,11.4580965042114,Bar Da Carlo (Bar Bianco),bar,5731565816
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b5a,46.0275861408122,11.2296581268311,Albergo Valcanover,ristorante,977861430
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d28,46.0718759817634,11.4721512794495,Bar Baltik,bar,6593002854
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60e8,46.0679383947018,11.2229740619659,Darene srl,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd546a,46.0596901375352,11.239367723465,La Dote di Sandra,abbigliamento,42028965
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61c0,46.0682733610544,11.6113257408142,Farmacia Montelisciani,farmacia,413711732
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60e2,46.009220913799,11.3093841075897,Bar Adriano,bar,5774806150
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd556c,46.0128646426197,11.2670803070068,Veg Point,ristorante,120294547
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5902,46.0607472934926,11.2389922142029,Il confetto,negozio,228591581
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5908,46.0501524847217,11.2524461746216,Albergo Miramonti,ristorante,468998808
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5faa,46.014250537803,11.2667798995972,Bar - One Rosso,pizzeria,105642334
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e72,46.0660699895347,11.232168674469,Colorificio Dueffe,negozio,26769365
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61ae,46.0660551015902,11.2413954734802,Pane e Fantasia,alimentari,189146144
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f44,46.060151715161,11.2405371665955,Confezione Lucia di Hu Chunlan,abbigliamento,196838025
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c5c,46.0637623102092,11.2416958808899,Motor Sport,automoto,3950175833
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f50,45.9786085879012,11.5910911560059,Rifugio Barricata,ristorante,427063916
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5578,46.0653255873891,11.2491416931152,Vicentini Andrea,automoto,331244264
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e66,46.065772229881,11.2325978279114,CONAD,alimentari,26769365
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b78,46.0505098972021,11.2215042114258,Bar Dal Pozzo Debora,bar,228760226
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d1c,46.0688018593881,11.6070771217346,Bar Centrale,bar,413711735
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60ca,46.0632933184229,11.243509054184,Dalsasso Eugenio,abbigliamento,373734504
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5572,46.0722332536453,11.2359237670898,Latte Trento,prodottitipici,1049118724
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5470,46.0384012615909,11.2369644641876,La Darsena,pizzeria,497095123
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5fc2,46.1050179857986,11.2118482589722,Famiglia Cooperativa,alimentari,1171497715
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f3e,46.0679383947018,11.2229740619659,Conte of Florence,abbigliamento,1111843220
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5476,46.0118810830332,11.2992453575134,La Ciotola,souvenir,5763437488
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e5a,46.0656084613869,11.2364816665649,Salone Pazza Idea,parrucchiera,10950812636
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5fc8,46.0619458754105,11.2425971031189,Bancarella 3,abbigliamento,1224361145
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b72,46.062764767349,11.2429511547089,Andreatta Sergio,negozio,3952821558
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61b4,45.9921018629831,11.2617373466492,Farmacia Maistri e Girardi,farmacia,499995766
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60d6,46.0600549330753,11.2405157089233,Puff Store,negozio,196838025
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d16,46.0517757144695,11.4579892158508,Bar Cantinota,bar,4663505349
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e4e,46.0595486855548,11.2379837036133,Sanità - Laboratorio ortopedico,negozio,26789155
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd557e,45.9571765971136,11.3289642333984,Vezzena,ristorante,225334851
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b4e,46.0522224665786,11.4530754089355,Bar Bocciodromo,bar,382061065
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60d0,46.0031922136799,11.3697338104248,Dall'Ersilia,bar,3802220163
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e60,46.0695834321557,11.2204957008362,Comunello & co,abbigliamento,28922411
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5fbc,46.059520767358,11.2392818927765,Bar 2000,bar,3952792061
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f38,46.0116873495375,11.3011765480042,Cose Così,prodottitipici,11327715662
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd547c,46.0071567727698,11.293044090271,LD Lombardini Discaunt,alimentari,662440702
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c4a,46.078500021792,11.5810060501099,Betty's Hill,pizzeria,8925982357
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f32,46.0610376356,11.2408912181854,Crazy Bike,serviziobiciclette,106406115
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd60be,46.0679383947018,11.2229740619659,Emar di Lanza Marcello,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5584,46.0532276456111,11.457302570343,Ufficio APT Valsugana - Pergine,info,5776482338
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5482,46.060218718044,11.2400543689728,Le Primizie,alimentari,42028965
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b66,46.0618416519288,11.6358518600464,Alimentari Moranduzzo,alimentari,9580758624
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d0a,46.051686363614,11.4565515518188,Bar Vulcano,bar,1620985279
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61a8,46.0090756067523,11.3021904230118,Famiglia Cooperativa,alimentari,317062421
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c68,46.0782618678408,11.277186870575,Museo degli attrezzi agricoli e artigianali,museo,83076307
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d22,45.9918335205079,11.2626600265503,Bar Centrale,bar,2393254562
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5fd4,46.0584393916714,11.214154958725,Rosa Nera,birreria,729689601
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f2c,46.0563621975529,11.4637613296509,Cream Cafè - Miriam,bar,3578043
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5488,46.0589382044302,11.2403118610382,Vecchia Pergine,pizzeria,3951298229
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b60,46.0605016182093,11.241717338562,All White Co'Te' Blanc,negozio,3951277745
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b3c,46.0777111328917,11.206226348877,Alla Corte,ristorante,171422865
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5926,46.0941563885027,11.2337779998779,Albergo Alla Comparsa,ristorante,274085436
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e90,46.0533542224146,11.4552211761475,Sale & Pepe,pizzeria,3924171662
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d04,46.0679383947018,11.2229740619659,New Marval,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61e4,46.0120003033086,11.2999534606934,Farmacia De Prez,farmacia,5748664774
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5920,46.0613651992214,11.2383913993835,Al Posta,pizzeria,3952792064
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5e96,46.0616629826454,11.2421894073486,Dary Car,automoto,3952815305
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f68,46.0605760653803,11.2293362617493,Punto Verde Xausa,negozio,975597307
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd544c,46.0616406489443,11.241706609726,La Bottega dei Semplici di Anesi Carlo,negozio,9646318391
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b48,46.0596,11.2372,Albergo Ristorante Turismo,ristorante,7687845036
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd558a,46.0679383947018,11.2229740619659,m@mo srl,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5596,46.0648342764741,11.2293362617493,Lucky Floor,negozio,1249248156
